created,text,retwc,hashtag,followers,friends
2021-06-08 16:56:42,b'RT @RAM_Toys: LEGO Harry Potter and Hermione Granger. #HerneBay #HelloHerneBay #VintageToys @RAM_Toys #LEGO #HarryPotter #HermioneGranger #\xe2\x80\xa6',1,HerneBay,870,840
2021-06-08 16:56:35,"b'RT @DanielEtcovitch: The Harry Potter Alliance is now Fandom Forward, continuing its work of using the power of pop culture and story to ma\xe2\x80\xa6'",3,None,2137,2716
2021-06-08 16:56:28,"b""RT @JeffersonJon: The World's Only Harry Potter Flagship Store (@HarryPotterNY) Welcomes Fans Through The Doors For The First Time https://\xe2\x80\xa6""",2,None,271,303
2021-06-08 16:56:20,b'RT @MuggleNet: .@TheHPAlliance has announced that it will rebrand itself as @FandomForward! More: https://t.co/UdNa1SxFtV https://t.co/7vXA\xe2\x80\xa6',2,None,42115,850
2021-06-08 16:56:14,"b""Watching  Harry Potter for the first times and it couldn't  be me, my cuz just bullying me unprovoked??? I would of\xe2\x80\xa6 https://t.co/3jS0Th6bA5""",0,None,1232,2807
2021-06-08 16:56:13,"b""RT @GameSpot: Many of Warner Bros. Interactive's biggest upcoming games, including Harry Potter RPG Hogwarts Legacy and Rocksteady's Suicid\xe2\x80\xa6""",102,None,210,527
2021-06-08 16:56:08,"b""RT @FandomForward: You've heard it here first, we have officially evolved! The Harry Potter Alliance is proud to announce our new name: Fan\xe2\x80\xa6""",60,None,232,395
2021-06-08 16:56:07,b'Harry Potter best one of all time for me. https://t.co/dewu4nsNdU',0,None,488,935
2021-06-08 16:56:05,b'RT @cutetaeful: Okay but Vmin as Harry Potter and Draco Malfoy \xf0\x9f\x91\x80 https://t.co/65iJ9u2Mn0',4,None,15179,11217
2021-06-08 16:55:54,b'RT @qLxke_: Emma Watson gonna reenact Harry Potter and the Prisoner of Azkaban 1:23:38',10,None,7280,1837
2021-06-08 16:55:43,b'@sofia_pottah harry potter',0,None,1166,1360
2021-06-08 16:55:41,b'RT @PopBase: Today is the 17th anniversary of \xe2\x80\x98Harry Potter and the Prisoner of Azkaban\xe2\x80\x99. https://t.co/TE2cCFcm4e',982,None,636,1433
2021-06-08 16:55:41,"b""RT @FandomForward: You've heard it here first, we have officially evolved! The Harry Potter Alliance is proud to announce our new name: Fan\xe2\x80\xa6""",60,None,1665,1284
2021-06-08 16:55:31,"b""RT @FandomForward: You've heard it here first, we have officially evolved! The Harry Potter Alliance is proud to announce our new name: Fan\xe2\x80\xa6""",60,None,481,3645
2021-06-08 16:55:31,b'Never ever seen any of the Harry Potter movies ever... up until last night where out of boredom I have seen all of them lol',0,None,18,132
2021-06-08 16:55:30,b'@onlyherefor_sam I think mine is Harry Potter and the Deathly Hallows Part 1',1,None,684,407
2021-06-08 16:55:20,b'road trip through the USA orrrr a road trip to all the harry potter landmarks in the UK https://t.co/srJ5TJEaaG',0,None,728,717
2021-06-08 16:55:19,b'britishs really had 12yo harry potter living in a closet under the stairs that\xe2\x80\x99s why nobody like them.',0,None,1162,947
2021-06-08 16:55:01,b'RT @TheHPfacts: harry potter and the audacity of this bitch https://t.co/9rccKj47Xd',628,None,1496,820
2021-06-08 16:54:56,"b""just remembered that time i was at a house party, i had my glasses taped together bc they'd broken the week before\xe2\x80\xa6 https://t.co/ixa5WXnncl""",0,None,744,800
2021-06-08 16:54:53,"b""RT @FandomForward: You've heard it here first, we have officially evolved! The Harry Potter Alliance is proud to announce our new name: Fan\xe2\x80\xa6""",60,None,2759,2855
